,name,gender,power1,power2,power3,power4,power5,series_name,volume_name,genre,poss,mod
2220,Massas,he/him/his,0.0,0.1,0.5,0.5,0.12903225806451613,Madan_no_Ou_to_Vanadis,Volume5,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'beard': 6, 'body': 2, 'insight': 2, 'head': 2, 'hand': 2, 'anger': 2, 'bow': 2, 'man': 2, 'place': 1, 'own': 1, 'dignity': 1, 'attitude': 1, 'word': 1, 'throat': 1, 'harm': 1, 'face': 1, 'recommendation': 1, 'task': 1, 'force': 1, 'advantage': 1, 'life': 1, ""'"": 1, 'sense': 1, 'memory': 1, 'right': 1, 'mind': 1, 'health': 1, 'condition': 1, 'finger': 1, 'anxiety': 1, 'command': 1, 'opinion': 1}","{'unable': 4, 'presumptuous': 1, 'friend': 1, 'type': 1, 'able': 1, 'slow': 1}"
2221,Lim,she/her,/,1.0,/,-0.3333333333333333,-0.3333333333333333,Madan_no_Ou_to_Vanadis,Volume5,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'word': 3, 'expression': 3, 'face': 3, 'head': 2, 'thought': 2, 'body': 2, 'voice': 2, 'Lord': 1, 'dialogue': 1, 'cheek': 1, 'side': 1, 'mouth': 1, 'cooperation': 1, 'clothe': 1, 'panic': 1, 'chest': 1, 'doubt': 1, 'soldier': 1, 'concern': 1, 'way': 1, 'leadership': 1, 'reaction': 1, 'assistance': 1, 'hand': 1, 'shoulder': 1, 'back': 1, 'breast': 1, 'burn': 1, 'fist': 1, 'highness': 1, 'tone': 1, 'loyalty': 1, 'action': 1, 'hair': 1, 'expectation': 1}","{'teacher': 1, 'well': 1, 'face': 1, 'worried': 1, 'suitable': 1, 'unable': 1}"
2222,Steid,he/him/his,-0.2,0.3225806451612903,0.0,0.22448979591836735,0.25,Madan_no_Ou_to_Vanadis,Volume5,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'mind': 3, 'excellency': 2, 'hand': 1, 'army': 2, 'attack': 2, 'eye': 2, 'voice': 2, 'waist': 1, 'palm': 1, 'humility': 1, 'response': 1, 'figure': 1, 'son': 1, 'fear': 1, 'doubt': 1, 'word': 1, 'superior': 1, 'face': 1, 'man': 1, 'aid': 1, 'expression': 1, 'strength': 1, 'subordinate': 1, 'sword': 1, 'surprise': 1, 'torso': 1, 'body': 1, 'breathe': 1, 'side': 1, 'head': 1, 'grasp': 1}","{'man': 2, 'alive': 2, 'unable': 1, 'bold': 1, 'calm': 1, 'coward': 1, 'enemy': 1, 'power': 1, 'lucky': 1, 'kind': 1, 'sentimental': 1, 'uneasy': 1, 'safe': 1, 'subordinate': 1, 'dead': 1}"
2223,Ganelon,he/him/his,0.6666666666666666,0.25,/,/,0.6666666666666666,Madan_no_Ou_to_Vanadis,Volume5,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'army': 2, 'soldier': 2, 'residence': 2, 'troop': 2, 'attitude': 2, 'city': 2, 'attack': 1, 'lack': 1, 'permission': 1, 'weapon': 1, 'hand': 1, 'neck': 1, 'voice': 1, 'subordinate': 1, 'daughter': 1, 'mother': 1, 'gesture': 1, 'excellency': 1, 'victory': 1, 'head': 1, 'grasp---': 1, 'goal': 1, 'method': 1, 'fortune': 1, 'madness': 1, 'abnormality': 1, 'thought': 1, 'face': 1, 'reflection': 1, 'home': 1, 'mansion': 1, 'brutality': 1, 'defeat': 1, 'death': 1, 'enemy': 1, 'territory': 1}","{'user': 1, 'able': 1}"
2224,Tigre,he/him/his,0.1183206106870229,0.28185328185328185,0.18666666666666668,0.29577464788732394,0.34210526315789475,Madan_no_Ou_to_Vanadis,Volume11,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'body': 15, 'head': 13, 'eye': 12, 'word': 12, 'hand': 3, 'memory': 8, 'gaze': 1, 'voice': 8, 'horse': 8, 'bow': 8, 'mind': 8, 'face': 7, 'clothe': 7, 'mother': 7, 'hair': 6, 'back': 6, 'father': 6, 'question': 6, 'life': 5, 'side': 5, 'name': 5, 'feeling': 4, 'thought': 4, 'skill': 4, 'army': 4, 'way': 3, 'heart': 3, 'arm': 3, 'hometown': 3, 'position': 3, 'country': 3, 'knee': 3, 'neck': 3, 'shoulder': 3, 'command': 3, 'tent': 3, 'ear': 1, 'friend': 2, 'adjutant': 2, 'taste': 2, 'consideration': 2, 'confusion': 2, 'masha': 2, 'blood': 2, 'temperament': 2, 'composure': 2, 'anger': 2, 'surprise': 2, 'thank': 2, 'ability': 2, 'territory': 2, 'beard': 2, 'intention': 2, 'brow': 2, 'chest': 2, 'arrow': 2, 'companion': 1, 'departure': 1, 'commence': 1, 'letter': 1, 'distort': 1, 'safety': 1, 'two': 1, 'cheek': 1, 'nose': 1, 'sleeve': 1, 'nickname': 1, 'embrace': 1, 'child': 1, 'proposal': 1, 'desire': 1, 'palace': 1, 'duty': 1, 'state': 1, 'homeland': 1, 'forehead': 1, 'stature': 1, 'pupil': 1, 'achievement': 1, 'fist': 1, 'tension': 1, 'work': 1, 'girl': 1, 'mansion': 1, 'profile': 1, 'tool': 1, 'experience': 1, 'consciousness': 1, 'Arifal': 1, 'reply': 1, 'heirloom': 1, 'impression': 1, 'talk': 1, 'well': 1, 'kindness': 1, 'gratitude': 1, 'Majesty': 1, 'think': 1, 'assistant': 1, 'titta': 1, 'dignity': 1, 'home': 1, 'return': 1, 'breath': 1, 'past': 1, 'tone': 1, 'glass': 1, 'expression': 1, 'help': 1, 'foot': 1, 'action': 1, 'activity': 1, 'vocabulary': 1, 'order': 1, 'field': 1, 'role': 1, 'meal': 1, 'mouth': 1, 'nature': 1, 'swam': 1, 'presence': 1, 'skin': 1, 'waist': 1, 'weapon': 1, 'doubt': 1, 'suspicion': 1, 'excellency': 1, 'belief': 1, 'LeitMeritz': 1, 'land': 1, 'quiver': 1, 'tooth': 1, 'brain': 1, 'unit': 1, 'purpose': 1, 'advice': 1}","{'able': 7, 'surprised': 5, 'glad': 3, 'thankful': 3, 'sorry': 3, 'happy': 2, 'worried': 2, 'person': 2, 'noble': 2, 'puzzle': 2, 'mercenary': 2, 'about': 2, 'satisfied': 2, 'fine': 2, 'countryside': 1, 'careful': 1, 'close': 1, 'sure': 1, 'preoccupy': 1, 'aware': 1, 'timid': 1, 'speechless': 1, 'perplex': 1, 'user': 1, 'friend': 1, 'popular': 1, 'exhausted': 1, 'priest': 1, 'child': 1, 'alone': 1, 'skillful': 1, 'clung': 1, 'old': 1, 'right': 1, 'next': 1, 'familiar': 1, 'direct': 1, 'bitter': 1, 'harsh': 1, 'distant': 1, 'tired': 1, 'serious': 1, 'selfish': 1, 'irritated': 1, 'naked': 1}"
2225,Valentina,she/her,0.5,0.0,-0.5,0.25,0.2903225806451613,Madan_no_Ou_to_Vanadis,Volume11,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'head': 2, 'soldier': 2, 'body': 1, 'power': 1, 'plan': 1, 'eye': 1, 'pupil': 1, 'dukedom': 1, 'figure': 1, 'tone': 1, 'story': 1, 'chin': 1, 'gaze': 1}",{'fine': 1}
2226,Kreuger,he/him/his,/,/,/,0.39705882352941174,0.23404255319148937,Madan_no_Ou_to_Vanadis,Volume11,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'hand': 1, 'army': 7, 'adjutant': 6, 'country': 6, 'father': 4, 'dream': 3, 'mind': 3, 'head': 3, 'body': 3, 'subordinate': 2, 'clothe': 2, 'eye': 2, 'breath': 2, 'aide': 1, 'scout': 1, 'intuition': 1, 'troop': 1, 'mother': 1, 'friend': 1, 'skill': 1, 'plan': 1, 'adjustment': 1, 'talk': 1, 'duty': 1, 'position': 1, 'meal': 1, 'expression': 1, 'disappointment': 1, 'sneer': 1, 'word': 1, 'wariness': 1, 'Brune': 1, 'lip': 1, 'gaze': 1, 'posture': 1, 'share': 1, 'feeling': 1, 'heartbeat': 1, 'forehead': 1, 'sleeve': 1, 'face': 1, 'sword': 1, 'General': 1, 'ear': 1, 'helmet': 1, 'return': 1, 'soldier': 1, 'value': 1, 'manipulation': 1, 'conviction': 1, 'aim': 1, 'throat': 1, 'mouth': 1, 'family': 1, 'homeland': 1, 'death': 1}","{'able': 2, 'horse': 1, 'old': 1, 'cautious': 1, 'child': 1, 'commoner': 1, 'man': 1, 'concerned': 1, 'surprised': 1, 'sorry': 1, 'wrong': 1, 'tense': 1, 'depressed': 1, 'happy': 1, 'unable': 1}"
2227,Mila,she/her,0.25510204081632654,0.05714285714285714,/,/,0.13636363636363635,Madan_no_Ou_to_Vanadis,Volume11,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'eye': 6, 'mother': 6, 'hand': 4, 'hair': 3, 'face': 3, 'mouth': 3, 'word': 3, 'head': 3, 'gaze': 3, 'father': 3, 'shoulder': 2, 'mood': 2, 'dignity': 2, 'nickname': 2, 'ribbon': 2, 'tool': 1, 'foot': 1, 'waist': 1, 'door': 1, 'idea': 1, 'life': 1, 'arm': 1, 'feeling': 1, 'reaction': 1, 'laughter': 1, 'Mila': 1, 'spirit': 1, 'thought': 1, 'viewpoint': 1, 'personality': 1, 'inquiry': 1, 'pupil': 1, 'friend': 1, 'moment': 1, 'lavia': 1, 'anger': 1, 'hem': 1, 'flutter': 1, 'eyebrow': 1, 'grandmother': 1, 'travel': 1, 'subordinate': 1, 'courage': 1, 'loyalty': 1, 'territory': 1, 'clothe': 1, 'skirt': 1}","{'surprised': 2, 'glad': 2, 'beautiful': 1, 'worried': 1, 'anxious': 1, 'able': 1, 'untrustworthy': 1, 'thankful': 1}"
2228,Victor,he/him/his,0.1282051282051282,0.17647058823529413,0.25,/,0.0,Madan_no_Ou_to_Vanadis,Volume11,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'word': 7, 'head': 7, 'body': 3, 'expression': 3, 'face': 3, 'eye': 3, 'intention': 3, 'gaze': 3, 'successor': 2, 'breath': 2, 'mouth': 2, 'Majesty': 2, 'way': 2, 'invitation': 1, 'hair': 1, 'beard': 1, 'skin': 1, 'arm': 1, 'pupil': 1, 'mood': 1, 'voice': 1, 'hand': 1, 'son': 1, 'balance': 1, 'heart': 1, 'fight': 1, 'homeland': 1, 'cup': 1, 'eyebrow': 1, 'country': 1, 'tone': 1, 'lip': 1, 'attention': 1, 'bow': 1, 'horse': 1, 'hawk': 1, 'hunt': 1, 'story': 1, 'finger': 1, 'bewilderment': 1, 'achievement': 1, 'mansion': 1, 'mind': 1}","{'sorry': 3, 'different': 2, 'able': 1, 'speechless': 1, 'young': 1, 'dissatisfied': 1, 'man': 1, 'worried': 1}"
2229,Lim,she/her,0.1794871794871795,0.0,0.23684210526315788,0.2777777777777778,/,Madan_no_Ou_to_Vanadis,Volume11,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'hair': 7, 'head': 5, 'horse': 3, 'chest': 2, 'adjutant': 2, 'lord': 2, 'knee': 2, 'help': 2, 'word': 2, 'gaze': 1, 'hand': 2, 'master': 2, 'smile': 2, 'suggestion': 2, 'figure': 1, 'cuff': 1, 'simplicity': 1, 'loveliness': 1, 'talk': 1, 'student': 1, 'face': 1, 'ponytail': 1, 'fist': 1, 'will': 1, 'shoulder': 1, 'embarrassment': 1, 'cheek': 1, 'Skill': 1, 'skill': 1, 'friend': 1, 'sword': 1, 'breastplate': 1, 'gauntlet': 1, 'reputation': 1, 'eye': 1, 'army': 1, 'ally': 1, 'waist': 1, 'warmth': 1, 'weight': 1, 'principle': 1, 'voice': 1, 'pupil': 1, 'side': 1, 'feeling': 1}","{'friend': 1, 'adjutant': 1, 'teacher': 1, 'important': 1, 'existence': 1, 'commoner': 1, 'knight': 1, 'person': 1, 'able': 1, 'about': 1}"
2230,Mashas,he/him/his,0.5,-0.25,0.21739130434782608,0.5217391304347826,0.0,Madan_no_Ou_to_Vanadis,Volume11,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'head': 5, 'word': 3, 'beard': 3, 'body': 2, 'son': 1, 'bow': 2, 'presence': 1, 'connection': 1, 'waist': 1, 'pupil': 1, 'gratitude': 1, 'territory': 1, 'stomach': 1, 'Majesty': 1, 'surprise': 1, 'work': 1, 'face': 1, 'action': 1, 'arm': 1, 'side': 1}","{'person': 1, 'safe': 1, 'able': 1, 'about': 1, 'right': 1, 'careful': 1, 'suitable': 1, 'serious': 1}"
2231,Olga,she/her,-0.0136986301369863,0.15,0.0,/,/,Madan_no_Ou_to_Vanadis,Volume11,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'Majesty': 4, 'head': 3, 'expression': 3, 'eye': 2, 'beauty': 2, 'hand': 2, 'hair': 2, 'shoulder': 2, 'voice': 2, 'mouth': 2, 'body': 2, 'sake': 1, 'name': 1, 'action': 1, 'duty': 1, 'tool': 1, 'loveliness': 1, 'arm': 1, 'design': 1, 'skirt': 1, 'waist': 1, 'dress': 1, 'intonation': 1, 'vanadise': 1, 'self': 1, 'child': 1, 'declaration': 1, 'pupil': 1, 'tribe': 1, 'face': 1, 'thought': 1, 'wander': 1, 'cheek': 1, 'foot': 1, 'word': 1, 'doubt': 1, 'order': 1}","{'envious': 1, 'nervous': 1, 'old': 1, 'girl': 1, 'attach': 1, 'generation': 1, 'grandchild': 1}"
2232,Titta,she/her,0.125,0.3181818181818182,0.17391304347826086,0.07142857142857142,1.0,Madan_no_Ou_to_Vanadis,Volume11,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'face': 3, 'head': 2, 'hand': 2, 'family': 2, 'voice': 1, 'existence': 1, 'pupil': 1, 'resolve': 1, 'willpower': 1, 'shoulder': 1, 'flutter': 1, 'arm': 1, 'hold': 1, 'return': 1, 'people': 1, 'side': 1, 'body': 1, 'warmth': 1, 'hairstyle': 1, 'regin': 1, 'highness': 1, 'tent': 1}","{'maid': 3, 'important': 2, 'old': 1, 'sorry': 1, 'mercenary': 1, 'baby': 1, 'glad': 1}"
2233,Tigre,he/him/his,0.6666666666666666,1.0,-0.3333333333333333,0.6,0.0,Madan_no_Ou_to_Vanadis,Volume3,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'head': 29, 'hand': 4, 'body': 21, 'face': 17, 'word': 16, 'bow': 10, 'mind': 10, 'hair': 8, 'back': 7, 'heart': 6, 'thought': 6, 'eye': 5, 'mouth': 4, 'foot': 4, 'gaze': 4, 'army': 4, 'strength': 4, 'blood': 3, 'father': 3, 'attitude': 3, 'shoulder': 3, 'skill': 1, 'people': 3, 'land': 2, 'finger': 3, 'clothe': 3, 'name': 3, 'wound': 1, 'mantle': 3, 'maid': 2, 'side': 2, 'territory': 2, 'soldier': 2, 'quiver': 2, 'reaction': 2, 'justification': 2, 'complexion': 2, 'voice': 2, 'fist': 2, 'presence': 2, 'life': 2, 'shoot': 2, 'fight': 2, 'neck': 2, 'view': 2, 'horse': 2, 'family': 2, 'arm': 2, 'consciousness': 2, 'ear': 1, 'part': 2, 'time': 1, 'tooth': 2, 'tension': 2, 'thank': 2, 'habit': 1, 'duty': 1, 'be': 1, 'response': 1, 'feature': 1, 'smile': 1, 'way': 1, 'help': 1, 'expression': 1, 'experience': 1, 'position': 1, 'stre': 1, 'answer': 1, 'teacher': 1, 'opinion': 1, 'justice': 1, 'tie': 1, 'throat': 1, 'urge': 1, 'subordinate': 1, 'eyebrow': 1, 'helmet': 1, 'stomach': 1, 'appreciation': 1, 'war': 1, 'force': 1, 'ability': 1, 'stand': 1, 'cause': 1, 'gratitude': 1, 'proposal': 1, 'alcohol': 1, 'panic': 1, 'imagination': 1, 'defeat': 1, 'lip': 1, 'limit': 1, 'desire': 1, 'visit': 1, 'seat': 1, 'escort': 1, 'worry': 1, 'drink': 1, 'contract': 1, 'opponent': 1, 'permission': 1, 'brain': 1, 'instinct': 1, 'training': 1, 'nerve': 1, 'rudeness': 1, 'waist': 1, 'flower': 1, 'ransom': 1, 'title': 1, 'forehead': 1, 'charge': 1, 'day': 1, 'tent': 1, 'town': 1, 'age': 1, 'patience': 1, 'place': 1, 'messenger': 1, 'bowstre': 1, 'support': 1, 'injury': 1, 'sake': 1, 'Majesty': 1, 'location': 1, 'action': 1, 'bravery': 1, 'impatience': 1, 'bandage': 1, 'breath': 1, 'turn': 1, 'backbone': 1, 'spine': 1, 'weapon': 1, 'surrender': 1, 'instruction': 1, 'right': 1, 'sleeve': 1, 'ancestor': 1, 'chest': 1, 'breathe': 1, 'poor': 1, 'expectation': 1, 'conversation': 1, 'intent': 1, 'question': 1, 'arrowhead': 1, 'arrow': 1, 'sweat': 1, 'scent': 1, 'nose': 1, 'comment': 1, 'request': 1, 'command': 1}","{'able': 7, 'asleep': 3, 'surprised': 3, 'old': 2, 'person': 2, 'serious': 2, 'captive': 2, 'okay': 2, 'aware': 2, 'enemy': 2, 'leader': 2, 'one': 2, 'anxious': 2, 'glad': 2, 'noble': 1, 'right': 1, 'youth': 1, 'interested': 1, 'child': 1, 'assertive': 1, 'suitable': 1, 'unsuitable': 1, 'knowledgeable': 1, 'ally': 1, 'cautious': 1, 'inferior': 1, 'head': 1, 'worried': 1, 'famous': 1, 'grateful': 1, 'certain': 1, 'disappointed': 1, 'soldier': 1, 'popular': 1, 'impress': 1, 'man': 1, 'wrong': 1, 'hesitant': 1, 'rebel': 1, 'unsure': 1, 'fine': 1, 'good': 1, 'familiar': 1, 'confused': 1, 'conscious': 1, 'sorry': 1, 'angry': 1, 'traitor': 1, 'happy': 1}"
2234,Ellen,she/her,0.0909090909090909,0.2972972972972973,0.16153846153846155,0.075,0.23404255319148937,Madan_no_Ou_to_Vanadis,Volume3,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'eye': 21, 'face': 19, 'hand': 14, 'hair': 12, 'body': 9, 'word': 8, 'head': 8, 'staff': 8, 'waist': 7, 'arm': 3, 'mind': 7, 'voice': 7, 'mouth': 6, 'longsword': 5, 'finger': 3, 'horse': 5, 'Skill': 5, 'shoulder': 4, 'leg': 4, 'sword': 4, 'tone': 4, 'chest': 4, 'smile': 4, 'gaze': 3, 'determination': 3, 'tent': 3, 'flash': 3, 'blade': 3, 'answer': 2, 'thank': 2, 'clothe': 2, 'emotion': 2, 'thought': 2, 'skin': 2, 'troop': 2, 'response': 2, 'lip': 2, 'prisoner': 2, 'territory': 2, 'nature': 2, 'pupil': 2, 'will': 2, 'tooth': 2, 'flower': 2, 'expression': 2, 'move': 2, 'attack': 2, 'resolution': 2, 'movement': 2, 'predecessor': 1, 'company': 1, 'question': 1, 'mantle': 1, 'Master': 1, 'femininity': 1, 'size': 1, 'hip': 1, 'sense': 1, 'junior': 1, 'presence': 1, 'bear': 1, 'whereabout': 1, 'expressionless': 1, 'intent': 1, 'pale': 1, 'soup': 1, 'wine': 1, 'name': 1, 'intention': 1, 'relationship': 1, 'laughter': 1, 'atmosphere': 1, 'explanation': 1, 'attitude': 1, 'part': 1, 'experience': 1, 'appearance': 1, 'happiness': 1, 'breast': 1, 'breathe': 1, 'eyelash': 1, 'captive': 1, 'dragon': 1, 'soften': 1, 'tool': 1, 'soldier': 1, 'Ellen': 1, 'benefactor': 1, 'comrade': 1, 'meeting': 1, 'partner': 1, 'friend': 1, 'accusation': 1, 'aide': 1, 'way': 1, 'ground': 1, 'foot': 1, 'distance': 1, 'shout': 1, 'reason': 1, 'dignity': 1, 'eardrum': 1, 'surprise': 1, 'side': 1, 'knee': 1, 'approach': 1, 'hesitation': 1, 'help': 1, 'ability': 1, 'spirit': 1, 'endurance': 1, 'posture': 1, 'speed': 1, 'stance': 1, 'call': 1, 'desire': 1, 'feeling': 1, 'army': 1, 'place': 1, 'mood': 1, 'warmth': 1, 'reaction': 1, 'thigh': 1, 'thighs': 1, 'palm': 1, 'composure': 1}","{'surprised': 4, 'cold': 2, 'curious': 2, 'benefactor': 2, 'hesitant': 2, 'fine': 1, 'young': 1, 'necessary': 1, 'envious': 1, 'different': 1, 'angry': 1, 'sad': 1, 'drunk': 1, 'pleased': 1, 'jealous': 1, 'comrade': 1, 'skillful': 1, 'outsider': 1, 'impress': 1, 'equal': 1, 'able': 1, 'strong': 1, 'happy': 1, 'sure': 1}"
2235,Roland,he/him/his,0.2765957446808511,/,0.168141592920354,0.2545454545454545,0.0,Madan_no_Ou_to_Vanadis,Volume3,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'sword': 27, 'body': 18, 'horse': 13, 'Majesty': 11, 'eye': 1, 'armor': 7, 'face': 7, 'blade': 7, 'hand': 1, 'people': 5, 'blood': 4, 'bow': 4, 'death': 4, 'knight': 3, 'skin': 3, 'word': 3, 'troop': 3, 'name': 3, 'life': 3, 'hair': 3, 'stance': 3, 'shoulder': 2, 'land': 1, 'decision': 2, 'waist': 2, 'power': 2, 'attack': 2, 'strength': 2, 'swing': 2, 'arrow': 2, 'mobility': 2, 'neck': 2, 'duty': 1, 'technique': 2, 'thought': 2, 'command': 2, 'father': 2, 'eyebrow': 2, 'back': 2, 'fate': 2, 'action': 2, 'faith': 2, 'tooth': 2, 'mind': 2, 'defeat': 2, 'guard': 2, 'arm': 2, 'appearance': 2, 'corpse': 1, 'man': 1, 'chase': 1, 'ability': 1, 'manipulation': 1, 'battle': 1, 'tongue': 1, 'pocket': 1, 'expression': 1, 'cause': 1, 'goal': 1, 'sin': 1, 'direction': 1, 'shout': 1, 'frame': 1, 'presence': 1, 'pupil': 1, 'movement': 1, 'bowstre': 1, 'posture': 1, 'place': 1, 'flank': 1, 'clothe': 1, 'trust': 1, 'rear': 1, 'coffin': 1, 'relic': 1, 'read': 1, 'write': 1, 'ceremony': 1, 'enemy': 1, 'opponent': 1, 'existence': 1, 'mask': 1, 'tightly': 1, 'way': 1, 'reason': 1, 'bravery': 1, 'injury': 1, 'soldier': 1, 'task': 1, 'commander': 1, 'absence': 1, 'side': 1, 'sickbe': 1, 'fist': 1, 'opinion': 1, 'letter': 1, 'skill': 1, 'feeling': 1, 'aide': 1, 'loyalty': 1, 'understand': 1, 'experience': 1, 'impression': 1, 'expectation': 1, 'attention': 1, 'rush': 1, 'answer': 1, 'breathe': 1, 'spot': 1, 'reflex': 1, 'weapon': 1, 'foot': 1, 'territory': 1, 'desire': 1, 'comrade': 1, 'conviction': 1, 'revenge': 1, 'muscle': 1, 'wound': 1, 'clothing': 1, 'pain': 1, 'right': 1, 'throat': 1, 'vision': 1, 'consciousness': 1, 'intuition': 1, 'ear': 1, 'finger': 1, 'fatigue': 1, 'symbol': 1, 'gauntlet': 1, 'declaration': 1, 'justice': 1, 'tool': 1, 'height': 1, 'limb': 1, 'eyelid': 1, 'stature': 1, 'room': 1, 'purpose': 1}","{'able': 3, 'strong': 2, 'aware': 2, 'surprised': 1, 'fast': 1, 'vulnerable': 1, 'nosy': 1, 'orphan': 1, 'good': 1, 'determine': 1, 'suit': 1, 'unlikely': 1, 'glad': 1, 'existence': 1, 'unconscious': 1, 'tired': 1, 'interested': 1, 'defense': 1, 'certain': 1, 'person': 1, 'powerful': 1, 'alive': 1, 'minded': 1, 'matter': 1, 'popular': 1, 'dwarf': 1, 'anxious': 1, 'dead': 1}"
2236,Teita,she/her,0.1967213114754098,-0.07142857142857142,0.6666666666666666,0.1206896551724138,0.2222222222222222,Madan_no_Ou_to_Vanadis,Volume3,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'voice': 6, 'body': 6, 'eye': 6, 'face': 5, 'head': 5, 'word': 4, 'expression': 3, 'thought': 3, 'finger': 3, 'hand': 2, 'chest': 3, 'hair': 2, 'heart': 2, 'breathe': 2, 'shoulder': 2, 'life': 2, 'clothe': 2, 'name': 2, 'generosity': 2, 'hold': 1, 'neck': 1, 'reaction': 1, 'nature': 1, 'feeling': 1, 'desire': 1, 'role': 1, 'action': 1, 'foot': 1, 'story': 1, 'her': 1, 'state': 1, 'beauty': 1, 'palm': 1, 'kindness': 1, 'work': 1, 'exhaustion': 1, 'time': 1, 'Skill': 1, 'letter': 1, 'barrier': 1, 'smile': 1, 'thank': 1, 'will': 1, 'lack': 1, 'mindedness': 1, 'point': 1, 'tension': 1, 'fright': 1, 'mouth': 1, 'weight': 1, 'warmth': 1, 'waist': 1, 'well': 1, 'memory': 1, 'grip': 1}","{'fine': 2, 'small': 1, 'aware': 1, 'modest': 1, 'present': 1, 'girl': 1, 'woman': 1, 'happy': 1, 'sure': 1, 'worried': 1, 'safe': 1, 'topless': 1, 'angry': 1}"
2237,Massas,he/him/his,0.6666666666666666,0.0,0.3125,0.2916666666666667,0.07692307692307693,Madan_no_Ou_to_Vanadis,Volume3,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'beard': 6, 'Majesty': 5, 'land': 2, 'clothe': 2, 'hand': 2, 'sword': 2, 'head': 2, 'troop': 1, 'safety': 1, 'father': 1, 'adviser': 1, 'role': 1, 'face': 1, 'title': 1, 'identity': 1, 'body': 1, 'tension': 1, 'name': 1, 'stomach': 1, 'audience': 1, 'status': 1, 'feature': 1, 'position': 1, 'expectation': 1, 'palm': 1, 'voice': 1, 'wish': 1, 'foot': 1, 'meeting': 1, 'movement': 1, 'field': 1, 'benefactor': 1, 'exchange': 1, 'question': 1, 'chin': 1, 'frown': 1, 'selfishness': 1, 'word': 1, 'joy': 1, 'wound': 1}","{'safe': 3, 'friend': 1, 'feverish': 1, 'acquaintance': 1, 'intimate': 1, 'outraged': 1, 'able': 1, 'sorry': 1, 'soldier': 1, 'unreasonable': 1, 'first': 1, 'influential': 1}"
2238,Sophie,he/him/his,0.5555555555555556,/,0.1452991452991453,-0.14285714285714285,0.07142857142857142,Madan_no_Ou_to_Vanadis,Volume3,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']",{},"{'unsure': 1, 'sure': 1}"
2239,Lim,she/her,0.2295081967213114,0.4166666666666667,0.13333333333333333,0.0,0.6,Madan_no_Ou_to_Vanadis,Volume3,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'hand': 4, 'question': 4, 'eye': 4, 'face': 3, 'wine': 3, 'expression': 2, 'voice': 2, 'mind': 2, 'head': 2, 'reaction': 1, 'hair': 1, 'knee': 1, 'position': 1, 'Lord': 1, 'impoliteness': 1, 'opinion': 1, 'emotion': 1, 'soup': 1, 'arm': 1, 'answer': 1, 'shoulder': 1, 'proposal': 1, 'eyebrow': 1, 'calm': 1, 'amazement': 1, 'contempt': 1, 'education': 1, 'silence': 1, 'doubt': 1, 'eyesight': 1, 'mouth': 1, 'commander': 1, 'adjutant': 1, 'instruction': 1, 'helmet': 1, 'decision': 1}","{'hostile': 1, 'shy': 1, 'young': 1, 'old': 1, 'reluctant': 1, 'more': 1, 'annoying': 1, 'angry': 1, 'last': 1, 'one': 1, 'about': 1, 'boy': 1}"
2240,Greast,he/him/his,0.1111111111111111,0.10204081632653061,/,/,/,Madan_no_Ou_to_Vanadis,Volume3,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Romance']","{'head': 6, 'hand': 3, 'word': 3, 'body': 2, 'gaze': 2, 'troop': 2, 'face': 2, 'attendant': 1, 'purpose': 1, 'twenty': 1, 'hair': 1, 'mouth': 1, 'opponent': 1, 'character': 1, 'companion': 1, 'voice': 1, 'eye': 1, 'will': 1, 'intention': 1, 'response': 1, 'son': 1, 'nerve': 1, 'man': 1, 'guard': 1, 'appearance': 1, 'sword': 1, 'mood': 1, 'advice': 1, 'plan': 1, 'anxiety': 1, 'ear': 1, 'emotion': 1, 'idea': 1}","{'man': 2, 'thing': 1, 'likely': 1, 'foolish': 1, 'sturdy': 1, 'person': 1, 'bold': 1, 'uninterested': 1, 'aware': 1, 'kind': 1, 'calm': 1, 'certain': 1}"
